Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.no.basis.json	31086	-	0	0	0	0	0	0	14	63	0	0	0	0	0	0	0	0	0	0	133	155	0	0	0	8	0	1
fsh-generated/resources/Appointment-AppointmentExample.json	910	4	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	15	22	0	0	0	0	0	0
fsh-generated/resources/AppointmentResponse-PatientAppointmentResponseExample.json	620	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-no-basis-connection-type.codesystem.json	908	3	0	0	0	0	1	0	0	10	0	0	1	0	0	0	0	0	0	0	10	477	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-no-basis-family-relation.codesystem.json	1141	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	56	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-no-basis-marital-status.codesystem.json	2084	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	15	50	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-no-basis-parental-responsibility.codesystem.json	1062	3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	40	0	0	0	1	0	0
fsh-generated/resources/HealthcareService-no-basis-HealthcareService-example.json	1052	3	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	1	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-bydelsnummer.json	808	2	9	0	0	0	0	0	0	25	4038	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-dnummer.json	703	3	2	0	0	0	0	0	1	5	12	0	0	0	0	0	0	0	0	0	10	12	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-no-basis-dufnummer.json	631	2	2	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-felleshjelpenummer.json	813	3	1	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-foedselsnummer.json	731	2	2	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	12	11	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-no-basis-helsepersonellnummer.json	821	2	2	0	1	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-icpc-2.json	852	3	2	0	0	0	0	0	1	5	11	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-no-basis-kommunenummer.json	853	2	2	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	11	12	0	0	0	1	0	0
fsh-generated/resources/Organization-Direktoratet-for-eHelse-Organization.json	980	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
fsh-generated/resources/Patient-EspenEksempel.json	2108	3	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0
fsh-generated/resources/Patient-JanniceSoreng.json	3210	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Patient-JanniceSorengTo.json	3214	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0
fsh-generated/resources/Patient-Pasient-1.json	365	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/Patient-Pasient-Middle-Name-1.json	545	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientExample.json	187	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
